poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,notes
GSS_2012_abpoor,General Social Survey,https://gss.norc.org,2012,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,55.7,-55.7,1240,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2014_abpoor,General Social Survey,https://gss.norc.org,2014,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,54.3,-54.3,1647,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2016_abpoor,General Social Survey,https://gss.norc.org,2016,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,55.4,-55.4,1828,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2018_abpoor,General Social Survey,https://gss.norc.org,2018,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,50.7,-50.7,1520,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2021_abpoor,General Social Survey,https://gss.norc.org,2021,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,42.1,-42.1,1425,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2022_abpoor,General Social Survey,https://gss.norc.org,2022,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,39.6,-39.6,1126,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_2024_abpoor,General Social Survey,https://gss.norc.org,2024,favor,Should abortion be legal if family has low income,abortion,abortion_low_income,0.0,43.2,-43.2,1531,in_person,adults,,gss;abortion;abortion_low_income;abpoor,GSS variable: abpoor. Weighted by wtssall. US adults 18+.
GSS_1972_abrape,General Social Survey,https://gss.norc.org,1972,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,20.9,-20.9,1512,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1973_abrape,General Social Survey,https://gss.norc.org,1973,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.5,-16.5,1451,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1974_abrape,General Social Survey,https://gss.norc.org,1974,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,13.5,-13.5,1420,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1975_abrape,General Social Survey,https://gss.norc.org,1975,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.3,-16.3,1422,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1976_abrape,General Social Survey,https://gss.norc.org,1976,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.3,-16.3,1440,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1977_abrape,General Social Survey,https://gss.norc.org,1977,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.2,-16.2,1469,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1978_abrape,General Social Survey,https://gss.norc.org,1978,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.8,-16.8,1481,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1980_abrape,General Social Survey,https://gss.norc.org,1980,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.6,-16.6,1411,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1982_abrape,General Social Survey,https://gss.norc.org,1982,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.1,-16.1,1770,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1983_abrape,General Social Survey,https://gss.norc.org,1983,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,17.2,-17.2,1504,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1984_abrape,General Social Survey,https://gss.norc.org,1984,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,19.6,-19.6,1406,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1985_abrape,General Social Survey,https://gss.norc.org,1985,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,18.8,-18.8,1474,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1987_abrape,General Social Survey,https://gss.norc.org,1987,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,20.4,-20.4,1729,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1988_abrape,General Social Survey,https://gss.norc.org,1988,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,18.9,-18.9,924,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1989_abrape,General Social Survey,https://gss.norc.org,1989,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.8,-16.8,991,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1990_abrape,General Social Survey,https://gss.norc.org,1990,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,15.2,-15.2,873,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1991_abrape,General Social Survey,https://gss.norc.org,1991,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,13.5,-13.5,945,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1993_abrape,General Social Survey,https://gss.norc.org,1993,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,17.1,-17.1,1025,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1994_abrape,General Social Survey,https://gss.norc.org,1994,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,16.4,-16.4,1934,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1996_abrape,General Social Survey,https://gss.norc.org,1996,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,15.7,-15.7,1839,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1998_abrape,General Social Survey,https://gss.norc.org,1998,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,19.9,-19.9,1796,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2000_abrape,General Social Survey,https://gss.norc.org,2000,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,19.4,-19.4,1749,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2002_abrape,General Social Survey,https://gss.norc.org,2002,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,20.3,-20.3,905,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2004_abrape,General Social Survey,https://gss.norc.org,2004,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,23.8,-23.8,854,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2006_abrape,General Social Survey,https://gss.norc.org,2006,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,22.4,-22.4,1912,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2008_abrape,General Social Survey,https://gss.norc.org,2008,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,23.3,-23.3,1280,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2010_abrape,General Social Survey,https://gss.norc.org,2010,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,20.1,-20.1,1235,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2012_abrape,General Social Survey,https://gss.norc.org,2012,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,23.5,-23.5,1230,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2014_abrape,General Social Survey,https://gss.norc.org,2014,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,21.7,-21.7,1629,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2016_abrape,General Social Survey,https://gss.norc.org,2016,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,22.0,-22.0,1810,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2018_abrape,General Social Survey,https://gss.norc.org,2018,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,20.5,-20.5,1502,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2021_abrape,General Social Survey,https://gss.norc.org,2021,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,15.3,-15.3,1430,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2022_abrape,General Social Survey,https://gss.norc.org,2022,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,13.8,-13.8,1139,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_2024_abrape,General Social Survey,https://gss.norc.org,2024,favor,Should abortion be legal if pregnancy from rape,abortion,abortion_rape,0.0,15.1,-15.1,1529,in_person,adults,,gss;abortion;abortion_rape;abrape,GSS variable: abrape. Weighted by wtssall. US adults 18+.
GSS_1972_absingle,General Social Survey,https://gss.norc.org,1972,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,56.5,-56.5,1502,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1973_absingle,General Social Survey,https://gss.norc.org,1973,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,50.9,-50.9,1450,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1974_absingle,General Social Survey,https://gss.norc.org,1974,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,49.9,-49.9,1420,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1975_absingle,General Social Survey,https://gss.norc.org,1975,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,51.8,-51.8,1414,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1976_absingle,General Social Survey,https://gss.norc.org,1976,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,49.7,-49.7,1438,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1977_absingle,General Social Survey,https://gss.norc.org,1977,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,50.2,-50.2,1459,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1978_absingle,General Social Survey,https://gss.norc.org,1978,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,58.9,-58.9,1473,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1980_absingle,General Social Survey,https://gss.norc.org,1980,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,51.6,-51.6,1404,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1982_absingle,General Social Survey,https://gss.norc.org,1982,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,54.5,-54.5,1764,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1983_absingle,General Social Survey,https://gss.norc.org,1983,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,60.6,-60.6,1493,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1984_absingle,General Social Survey,https://gss.norc.org,1984,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,55.8,-55.8,1420,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1985_absingle,General Social Survey,https://gss.norc.org,1985,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,58.8,-58.8,1486,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1987_absingle,General Social Survey,https://gss.norc.org,1987,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,59.9,-59.9,1745,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1988_absingle,General Social Survey,https://gss.norc.org,1988,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,60.6,-60.6,932,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1989_absingle,General Social Survey,https://gss.norc.org,1989,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,54.6,-54.6,985,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1990_absingle,General Social Survey,https://gss.norc.org,1990,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,54.7,-54.7,872,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1991_absingle,General Social Survey,https://gss.norc.org,1991,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,55.2,-55.2,950,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1993_absingle,General Social Survey,https://gss.norc.org,1993,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,51.9,-51.9,1014,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1994_absingle,General Social Survey,https://gss.norc.org,1994,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,52.4,-52.4,1938,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1996_absingle,General Social Survey,https://gss.norc.org,1996,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,55.1,-55.1,1832,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1998_absingle,General Social Survey,https://gss.norc.org,1998,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,57.7,-57.7,1790,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2000_absingle,General Social Survey,https://gss.norc.org,2000,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,60.9,-60.9,1767,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2002_absingle,General Social Survey,https://gss.norc.org,2002,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,58.0,-58.0,895,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2004_absingle,General Social Survey,https://gss.norc.org,2004,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,59.1,-59.1,866,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2006_absingle,General Social Survey,https://gss.norc.org,2006,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,59.9,-59.9,1936,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2008_absingle,General Social Survey,https://gss.norc.org,2008,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,58.8,-58.8,1301,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2010_absingle,General Social Survey,https://gss.norc.org,2010,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,57.3,-57.3,1228,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2012_absingle,General Social Survey,https://gss.norc.org,2012,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,57.2,-57.2,1246,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2014_absingle,General Social Survey,https://gss.norc.org,2014,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,56.8,-56.8,1651,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2016_absingle,General Social Survey,https://gss.norc.org,2016,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,57.3,-57.3,1833,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2018_absingle,General Social Survey,https://gss.norc.org,2018,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,53.8,-53.8,1516,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2021_absingle,General Social Survey,https://gss.norc.org,2021,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,42.9,-42.9,1425,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2022_absingle,General Social Survey,https://gss.norc.org,2022,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,41.2,-41.2,1133,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_2024_absingle,General Social Survey,https://gss.norc.org,2024,favor,Should abortion be legal if woman is unmarried,abortion,abortion_unmarried,0.0,45.6,-45.6,1525,in_person,adults,,gss;abortion;abortion_unmarried;absingle,GSS variable: absingle. Weighted by wtssall. US adults 18+.
GSS_1972_abnomore,General Social Survey,https://gss.norc.org,1972,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,60.3,-60.3,1528,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1973_abnomore,General Social Survey,https://gss.norc.org,1973,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,52.3,-52.3,1453,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1974_abnomore,General Social Survey,https://gss.norc.org,1974,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,53.1,-53.1,1411,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1975_abnomore,General Social Survey,https://gss.norc.org,1975,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,54.3,-54.3,1426,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1976_abnomore,General Social Survey,https://gss.norc.org,1976,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,53.8,-53.8,1447,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1977_abnomore,General Social Survey,https://gss.norc.org,1977,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,53.5,-53.5,1462,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1978_abnomore,General Social Survey,https://gss.norc.org,1978,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,59.7,-59.7,1483,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1980_abnomore,General Social Survey,https://gss.norc.org,1980,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,52.9,-52.9,1407,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1982_abnomore,General Social Survey,https://gss.norc.org,1982,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,54.2,-54.2,1763,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1983_abnomore,General Social Survey,https://gss.norc.org,1983,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,61.1,-61.1,1520,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1984_abnomore,General Social Survey,https://gss.norc.org,1984,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,57.3,-57.3,1420,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1985_abnomore,General Social Survey,https://gss.norc.org,1985,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,59.7,-59.7,1488,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1987_abnomore,General Social Survey,https://gss.norc.org,1987,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,59.0,-59.0,1742,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1988_abnomore,General Social Survey,https://gss.norc.org,1988,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,60.1,-60.1,949,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1989_abnomore,General Social Survey,https://gss.norc.org,1989,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,55.5,-55.5,991,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1990_abnomore,General Social Survey,https://gss.norc.org,1990,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,54.9,-54.9,879,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1991_abnomore,General Social Survey,https://gss.norc.org,1991,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,55.4,-55.4,950,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1993_abnomore,General Social Survey,https://gss.norc.org,1993,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,52.9,-52.9,1019,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1994_abnomore,General Social Survey,https://gss.norc.org,1994,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,51.7,-51.7,1925,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1996_abnomore,General Social Survey,https://gss.norc.org,1996,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,53.3,-53.3,1825,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_1998_abnomore,General Social Survey,https://gss.norc.org,1998,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,57.7,-57.7,1791,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2000_abnomore,General Social Survey,https://gss.norc.org,2000,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,59.3,-59.3,1770,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2002_abnomore,General Social Survey,https://gss.norc.org,2002,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,55.2,-55.2,893,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2004_abnomore,General Social Survey,https://gss.norc.org,2004,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,58.2,-58.2,862,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2006_abnomore,General Social Survey,https://gss.norc.org,2006,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,57.5,-57.5,1925,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2008_abnomore,General Social Survey,https://gss.norc.org,2008,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,55.3,-55.3,1295,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
GSS_2010_abnomore,General Social Survey,https://gss.norc.org,2010,favor,Should abortion be legal if married and wants no more children,abortion,abortion_no_more_children,0.0,52.0,-52.0,1223,in_person,adults,,gss;abortion;abortion_no_more_children;abnomore,GSS variable: abnomore. Weighted by wtssall. US adults 18+.
